time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
748,88.51,5.14,20.37,51.3,176.28,1362.35,0.0,1589.93,39.09,48.86,2459.66,3074.58,120.76,150.95,345.6,141.39,29.41,316.19,154.54
749,106.22,4.25,20.39,51.3,253.84,1125.42,0.0,1430.56,42.21,52.76,2470.95,3088.69,121.16,151.45,345.6,152.66,31.75,313.85,168.11
750,119.09,0.89,20.43,51.3,319.11,236.93,0.0,607.34,20.09,25.11,2479.61,3099.51,121.39,151.74,345.6,72.67,15.12,330.48,75.99
751,112.65,-3.58,20.46,51.3,285.54,-947.72,0.0,-610.88,-19.12,-23.9,2479.74,3099.68,121.21,151.51,345.6,-69.14,-14.38,359.98,-66.38
752,93.34,-4.47,20.49,51.3,196.04,-1184.65,0.0,-937.32,-24.3,-30.38,2473.71,3092.14,120.75,150.93,345.6,-87.9,-18.28,363.88,-83.48
753,80.47,-3.13,20.51,51.3,145.69,-829.26,0.0,-632.27,-14.13,-17.67,2468.37,3085.47,120.34,150.43,345.6,-51.12,-10.63,356.23,-49.59
754,70.81,-2.68,20.53,51.3,112.82,-710.79,0.0,-546.67,-10.75,-13.44,2464.92,3081.15,120.05,150.07,345.6,-38.89,-8.09,353.69,-38.0
755,61.15,-2.24,20.55,51.3,84.15,-592.33,0.0,-456.88,-7.76,-9.7,2462.35,3077.93,119.82,149.78,345.6,-28.07,-5.84,351.44,-27.61
756,54.72,-0.45,20.57,51.3,67.37,-118.47,0.0,0.2,0.0,0.0,2461.27,3076.59,119.67,149.59,345.6,0.01,0.0,345.6,0.01
757,57.94,2.24,20.58,51.3,75.52,592.33,0.0,719.15,11.57,14.47,2462.88,3078.6,119.66,149.58,345.6,41.86,8.71,336.89,42.94
758,70.81,3.35,20.6,51.3,112.82,888.49,0.0,1052.61,20.7,25.88,2467.36,3084.2,119.77,149.72,345.6,74.89,15.58,330.02,78.42
759,82.08,3.35,20.62,51.3,151.57,888.49,0.0,1091.36,24.88,31.1,2473.69,3092.11,119.96,149.95,345.6,90.0,18.72,326.88,95.15
760,94.95,4.02,20.65,51.3,202.85,1066.19,0.0,1320.34,34.82,43.53,2481.98,3102.48,120.22,150.27,345.6,125.96,26.2,319.4,136.29
761,111.04,4.47,20.67,51.3,277.44,1184.65,0.0,1513.4,46.68,58.35,2493.3,3116.63,120.6,150.75,345.6,168.84,35.12,310.48,187.94
762,127.14,1.56,20.71,51.3,363.69,414.63,0.0,829.62,29.3,36.62,2503.86,3129.82,120.92,151.14,345.6,105.97,22.04,323.56,113.19
763,122.31,-3.35,20.74,51.3,336.59,-888.49,0.0,-500.6,-17.01,-21.26,2505.56,3131.96,120.8,150.99,345.6,-61.52,-12.8,358.4,-59.32
764,103.0,-4.25,20.77,51.3,238.69,-1125.42,0.0,-835.43,-23.9,-29.88,2499.88,3124.85,120.34,150.43,345.6,-86.45,-17.98,363.58,-82.18
765,91.73,-2.68,20.8,51.3,189.33,-710.79,0.0,-470.16,-11.98,-14.98,2494.9,3118.62,119.94,149.93,345.6,-43.33,-9.01,354.61,-42.23
766,83.69,-1.34,20.82,51.3,157.57,-355.4,0.0,-146.52,-3.41,-4.26,2492.76,3115.95,119.7,149.63,345.6,-12.32,-2.56,348.16,-12.23
767,82.08,1.56,20.85,51.3,151.57,414.63,0.0,617.5,14.08,17.6,2494.24,3117.81,119.64,149.55,345.6,50.92,10.59,335.01,52.53
768,94.95,2.46,20.87,51.3,202.85,651.56,0.0,905.71,23.89,29.86,2499.52,3124.4,119.75,149.69,345.6,86.4,17.97,327.63,91.14
